Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-2.651989022,-0.659276196,6.859098482,-2.354238609,6.218837051,-3.879193379,0.811501804,4.87532928,4.161952914,0.077380393,5.239341401,2.936513079,4.853227774,3.808914468,2.937903157,-1.266683172,2.012374757,4.851889036,-0.634773998,1.128866833,1.882969391,2.076152323,3.918482733,2.334335657,2.420621687,1.283072797,1.95039562,-1.328830704,2.843961903,4.104403886,1.779553476,2.797493936,3.907773869,3.277431085,2.070974212,3.285109642
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.74360197,5.887009793,5.283175867,6.494169702,5.554765733,6.071298342,4.565143873,6.08553543,5.791327297,3.828682975,3.763629232,5.454100293,6.225340625,0.969017201,0.20984757,4.817562043,3.732969387,4.331626853,3.913725745,1.186167169,1.977455332,0.318949084,3.05786153,4.660123576,3.772148755,3.173060953,3.507354027,4.76797472,3.854496794,2.847140764,1.258659901,1.827139516,0.961009768,2.968256638,2.701242281,2.841571077,3.258544002,2.626631336,3.308970557,3.932937227,1.505112583,1.541982392,1.942273688,3.092947583,2.623031915,2.835264382,2.459535542,0.152596135,-3.576710853,2.788413064,1.56786128,1.114181788,1.279444552,1.913515334,2.115451741,1.620084653,2.219880946
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,9.576578233,-4.739166615,14.93080214,-2.685941013,1.626711344,12.00240864,-4.695078729,7.802561119,18.0010489,-4.902702395,8.203616323,2.078992708,9.892559299,3.925924174,0.484901265,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898186617,7.182151741,3.719958636,19.21891532,7.492758506,26.17024568,17.98565679,17.66355638,11.95656114,19.59233153,13.37517641,4.687259177,4.410274619,3.978882147,3.551015687,2.223120972,1.596131504
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91821075,-8.767228452,1.528834497,3.93194273,7.138212933,3.86980367,-4.816146918,-2.087247178,-0.401527523,2.395094533,5.592002343,5.184192218,5.52427784,8.358591275,4.171914313,8.055560146,6.863757382,8.259868785,-5.910360266,-2.81159948,2.029777987,1.238182574,3.531597971,3.076313965,3.973807549,4.820774465,6.947074694
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540341,-12.56975598,-4.143528406,-3.6,1.399999999,-5.299999999,6.4,9.999999999,5.091984231,4.743669897,7.295854331,7.175949192,6.376187027,8.153431973,8.535080209,5.247953532,-7.820885027,4.503725626,5.284885415,3.655901573,1.785354501,0.738600773,-2.828240813,-0.224910984,1.545630229
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.297526048,11.33379837,-9.820444414,-12.46499268,7.009529255,7.008910823,6.91601751,7.013780928,11.00737015,6.001425245,1.206640702,0.263068272,3.438088136,1.409823571,-2.113825423,19.50457717,1.99410948,9.150840818,11.86990804,8.951612331,5.43619948,1.810846446,5.980349936,-4.240773281,4.402748336,5.472137486,-0.024036108,4.498824993,-0.036534274,-2.399291097,-2.514379654,5.872725234,-8.108691874,-50.2480671,35.22407831,12.74569576,13.84975249,8.858669496,4.322378158,8.370908173,8.484581727,13.19206757,2.202372372,7.447676379,9.377915927,9.227075844,7.633287039,11.16124461,6.248262564,7.334638773,8.017106915,8.64572902,4.658872927,7.62457575,8.867977374,5.981314913,6.100594048
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.119448133,3.32656803,5.358460246,7.699571982,-0.951864868,1.015275479,6.373308095,4.394454429,5.901894844,5.727151736,0.774042401,-1.60201983,3.769441112,2.272673967,7.262387886,2.434243419,6.400844304,6.047590456,-2.989623803,6.49589995,6.352410764,3.770242337,6.744200555,4.16241638,5.402332632,4.809914627,4.177739172,8.540880382,5.457039702,5.421384405,1.917864323,5.723232289,4.40176603,6.057471279,6.949287789,6.849919476,3.796142866,5.593578124,7.754556803,4.078056832,4.294888864,3.717310632,7.240391232,7.531629391,8.77028593,8.672000732,9.009099025,3.880675975,7.609012059,9.055342489,6.313794584,5.518076888,6.073081094,6.990614281,7.605595983,6.834688026,6.476724425
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,6.037886549,58.64733065,20.51221674,22.93064026,24.17052853,16.22806527,-8.928614314,17.8209742,7.093359898,-5.21972607,11.91943156,5.652457607,1.943004454,-20.72988831,-16.05138621,-4.66145192,-9.794502272,17.01274627,-6.632496023,13.10931294,-0.50301588,15.19342589,15.00788025,3.987540169,-1.363741429,0.558720185,0.212091348,2.637424217,1.103782049,2.893362519,-3.763285216,5.625416143,-1.210743863,-2.819174404,11.24206139,7.958441664,5.573850121,2.788402228,1.847130252,6.249772755,-2.059268194,5.039493675,9.996857794,5.411444902,2.699254723,3.652481698,4.10640887,1.670642347,-0.735462899
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.022391334,6.915842154,-2.84697168,-1.120449118,6.777074073,-3.575147486,1.424081282,1.963220824,1.389350492,5.925074714,2.247314101,-5.07098648,0.632195251,11.44528914,15.71346645,16.66521974,6.223853782,-5.930986722,-5.018599329,1.524310148,7.437563655,5.958666434,2.062501694,-5.008906769,-6.28104358,5.413811012,14.2208846,-0.331091818,8.931393687,-5.470053776,7.510910626,6.577861385,4.56874919,1.006228243,5.99709232,5.919124758,10.56673631,4.308504104,3.10409568,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,0.521559267,4.394711132,2.679411813,4.906045175,4.700000042,4.283071004
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.993448255,-0.136235361,1.864478568,3.883927104,1.33218949,2.876760975,-1.219792865,6.290773533,-6.554142921,8.562045511,-0.140449439,6.383208916,-5.583240108,4.200775526,7.535662599,8.920503704,-2.682905305,-3.953931262,7.001685615,-3.310647728,5.069516433,7.843064628,-5.326392719,3.74576436,3.283470692,3.113339713,6.094374589,-0.592431001,3.977856086,-0.67563815,2.555825437,1.242647227,1.300780407,-0.017328658,5.363472889,2.012125111,3.124033282,5.898672563,6.359842981,3.186639083,4.580916442,0.654803648,6.683228177,5.870772214,5.622606857,2.461570253,4.938485083,3.682524403,2.423175917,4.179363063,1.761118048,4.411180285,3.455471651,4.075083326,6.456907802,6.741818201,6.78708045
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.137624686,7.121762697,9.984910883,-3.680475326,7.597241261,10.87190206,12.28353667,13.61812018,13.72467613,13.88564039,12.08123703,13.52658878,11.12795375,6.467887264,4.609005081,7.436719232,7.486151919,8.70318587,9.419556972,10.0267749,10.68384263,7.17245362,8.540483535,8.800553182,-0.687041063,1.327634019,10.75688114,11.11518875,10.18317852,10.04421048,6.687076218,7.087600945,11.53738744,10.92545611,7.02804585,7.531933911,8.291117708,-2.225229743,6.095204493,8.897544418,-0.952290066,4.211686552,4.435328147,9.549175476,7.489157459,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.350673205,4.08329765,5.111087259,3.883887305,2.241057968,2.397021458,3.618542336
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004178731,12.69044733,3.97645843,9.193819876,8.223592047,1.605179835,-1.439673626,1.783866401,-0.482600682,-14.26748303,-7.978564432,-2.800002522,6.50000183,4.898370946,5.421193232,6.946649998,7.320001264,7.094495143,-4.727872457,6.80904496,13.19563266,4.555394299,3.017849444,2.250090711,2.542240201,3.456606233,3.238417147
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.80904355,4.540967064,1.699715173,6.685238791,7.180155792,1.699999998,0.036281553,2.019923833,8.525446802,8.62049324,3.465916492,0.90023465,2.25661825,3.49982832,1.669216524,-0.449176342,0.04667581,2.406332166,4.511265607,4.843503756,2.881428565,4.781755535,-2.102801617,4.093034267,-5.311340498,1.236046911,7.231268731,-7.08,0.729999999,3.349997984,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-6.345455153,26.4173166,9.31312097,6.597944859,4.505095672,4.223914279,8.058145153,5.398285209,3.188051215,5.346466053,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029,4.157662051
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.16113774,5.436848851,3.236692384,3.485418819,2.977295091,3.858257515,6.117533686,4.861673506,5.336001101,2.923531888,5.049260177,6.78006173,5.322765837,-4.180265437,-11.77131766,-10.45093667,-6.305793521,1.535013739,1.336955744,0.616595467,0.189394984,2.513588521,1.877456711,0.962191826,4.831560385,1.494358748,7.018046272,5.819234802,4.689784362,4.734959574,0.817680481,3.134939588,2.654173931,2.160516675,1.12605705,0.877318892,1.580862265,1.562231082,0.890786052,2.707467768,4.342895377,1.860579145,2.127225069,-2.08339422,2.106213123,3.811814778,2.81407469,2.375194341,1.979256733,2.377628955,2.580577366,2.322597438
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.512953368,8.995983936,2.210759027,5.551550108,0.341530055,3.880190606,4.587155963,2.380952381,3.855569155,7.130229817,1.650165017,-12.82467532,-4.655493482,-9.440104167,-7.54852624,-3.032659409,-0.882117081,0.485436893,0.966183575,1.236044657
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.62902234,10.10084605,-1.951298478,-18.26637874,30.07369858,-1.016716701,23.30749051,3.727489087,-2.708465849,-3.901390044,5.662699661,4.072294578,-8.753669275,3.554946149,8.152436714,3.352755039,5.096904487,-0.553269928,-0.175911818,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426155021,7.184832848,2.430456631,-12.1465874,7.759209405,4.992714031,7.115788087,4.415414059,9.046513062,5.540426974,4.904348856,5.888760078,5.366683424,-3.115971692,0.584478088,1.401465736,-1.015270388,2.571734107,-1.831301107,0.757715153,2.797323719,1.867428896
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.461143291,5.893251674,6.302216477,5.375794627,4.972315886,1.631987952,-0.375794813,3.055218496,8.937788463,9.818933308,7.434212248,2.65338734,4.355207183,7.88100822,-0.044113331,5.22930789,2.372704084,-0.24800792,4.020854968,3.997857191,-0.276693538,0.233753218,-1.234263043,2.299977674,2.274119805,-0.416785827,-0.156030829,4.406136893,3.271922054,2.276397135,0.143830354,-1.33535836,0.185753925,1.846672534,3.301218384,5.282458934,3.586751244,2.383012079,2.1330454,3.590184656,3.942969939,3.812830367,4.858780166,11.67931483,5.628755019,6.976827062,7.158589439,5.398177027,2.859251806,5.403821017,4.467458893,4.308404898,4.801004361,4.68493864,3.105154735,1.323357785,2.612971804
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.42754292,29.32350278,2.920584117,-0.174927114,-13.83372274,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.457681507,5.894538583,6.304224302,5.376089532,4.969025262,1.638293341,-0.375287833,3.057812946,8.932408282,9.818409962,7.438811958,2.655540933,4.358074488,7.876813616,-0.042184293,5.2361367,2.36688364,-0.234677926,4.029760856,3.990913902,-0.282519773,0.232854336,-1.23457238,2.30141079,2.279980723,-0.416613183,-0.152759753,4.406879906,3.277812572,2.280172916,0.146020405,-1.32806099,0.191349788,1.844062208,3.297251861,5.282122179,3.594452629,2.388995519,2.132770724,3.588005937,3.936578415,3.810316252,4.848649215,11.66701917,5.631241248,6.978672704,7.16112461,5.392136289,2.856304798,5.404214929,4.469915876,4.306140037,4.801882443,4.684807157,3.106489677,1.325715595,2.614185528
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.737976143,2.9719604,4.411884873,3.722975887,4.316642878,4.538732492,8.237715023,5.441499158,10.08840778,8.471132531,6.247580362,0.863546018,7.025717982,6.54269098,3.271290079,2.703748579,2.584639688,2.486621614,1.595444027,1.954959582
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.376877474,6.573472699,3.832227085,7.093770447,9.115646546,3.253604912,8.186171819,2.426281344,6.67198532,4.398201688,3.141975849,4.814794387,6.549933102,3.819988535,4.179209268,3.874960221
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,-3.572094849,10.09125098,7.613497515,-6.026673579,-5.201990164,0.254883894,-2.017216035,-3.042417968,-3.904328565,-1.857942083,-3.545448937,-14.16344519,8.772386502,11.01851246,-0.488637259,2.78210988,-0.20142816,-7.254621346,3.247174905,1.096488469,1.274377274,5.736491836,1.564201258,-0.871057627,-0.068687218,4.553077415,4.299944411,6.010154543,9.256031959,4.570714921,3.84213742,5.111487808,4.143406525,3.01369863,5.168825162,5.849367784,2.690350057,2.93344123,0.255503145,-2.597529896,-5.142397102,0.095480586
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901327059,6.205530477,5.843495348,6.757147223,6.06754301,4.011813704,-0.205069439,1.210173376,3.316468195,4.522792238,5.418715934,5.258836403,6.750960834,8.452887748,10.79957705,5.629779025,-5.422542313,5.041716665,2.819099518,1.657148687,1.490646438,2.750335017,3.850100604,3.324695296,3.400166311
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.516280804,5.114380403,3.285631522,5.274353781,4.15543396,2.949365533,3.836305277,2.842083009,4.351795539,4.003007364,5.655999211,6.941645669,3.300130299,-7.797276576,1.237755909,0.649366928,-2.669582052,-1.132054981,2.979196038,2.258902398,3.14835549,5.000808222
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.681537344,4.258772994,5.327897811,6.821456714,3.821453148,2.090836479,3.365497939,3.638252334,5.009649556,6.042008752,0.944646242,2.288738796,3.967981131,3.19819563,2.552862676,1.05810486,-1.596258582,1.751548043,3.840003515,1.699971419,0.454830446,1.248664676,1.90063869,4.229535244,2.160373742,2.691323192,3.353842968,2.559038704,2.654806911,0.754674751,-1.145974861,-1.158592739,-2.065616382,4.087601987,4.024306541,1.517861239,2.900482859,4.226791693,4.530152752,4.735287133,1.563410279,2.073577213,2.385740236,4.32052981,2.818329618,4.688127152,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615,1.241204917,2.604326565,4.521969347,3.234941922,2.28811587
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.74363373,5.424294283,9.018673739,5.743486905,13.90844411,-2.119437766,1.009592908,1.327128728,3.106945051,12.44905217,14.64144107,1.17256788,1.202354898,6.161755087,3.792415692,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,4.71815574,6.420804855,1.931010027,0.391128861,1.368694073,2.000625958
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.882276361,8.408581272,10.13560296,5.919246456,-1.060571097,13.89650757,0.504739463,7.553235639,0,8.871869865,15.85177574,6.308307966,9.054186312,1.302849676,3.177405072,16.27764772,-6.190226813,21.15169252,15.79434062,-4.248522589,-8.21517887,-1.117673623,-1.709245539,4.511132341,11.12573758,-0.176801263,4.404107291,5.396746053,11.19882307,6.99554469,2.760426099,7.161466737,6.196649768,-0.798696999,-0.825642363,4.917525348,11.96155598,8.403398525,1.872006587,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,1.260828819,6.018076268,4.504785431,4.937386459,4.503031591,4.2
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-3.807819134,9.916003775,25.02760713,-8.545176526,24.12722995,19.52460785,10.96171913,-1.273737974,8.726630988,3.632355619,11.98320186,9.5077117,2.122151352,1.429173949,-4.07174187,6.115070054,-4.945702981,1.90754651,13.26628909,-8.958214011,7.640772323,7.901270698,13.47033376,5.178987101,7.652937117,5.750015288,4.399999999,1.800000002,6.337264017,-3.553656913,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.953771549
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-11.22469167,-0.128228615,5.757396556,9.869918485,9.875593699,7.570549114,-0.933586075,2.671442004,10.73388387,12.73167929,6.782339383,5.110404827,8.321595339,4.298239595,6.452087066,3.405618017,7.756461414,9.126781203,7.137813114,7.620552303,5.8138433,6.02700301,7.348899347,9.438592448,7.214593195,6.928650414,8.79205281,9.534607961,5.928721656,5.406076809,7.939251785,10.76401671,10.89117718,10.65047517,9.728391983,8.941538947,7.031866796,1.755280746,6.112823735,7.506141581,6.708845516,7.856444549,8.725144176,8.938444494,9.719010973,10.77741731,12.16428953,8.43527993,7.697990757,9.778523387,8.459884872,7.50777997,7.193620769,6.761885732,6.493215447,6.332926685,6.582982023
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.407043384,-5.390696081,-9.322309302,-4.593228475,-8.798042933,-0.229235057,0.918189961,3.269108048,-0.790100352,2.405144144,7.415688677,2.443669052,4.988622078,6.35720155,7.772740044,6.600663292,7.821533043,7.563141609,4.306382602,-4.93185474,4.843285035,6.240087722,3.282555408,3.616899346,2.31419765,1.006081671,1.705161879,4.046398363
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371557,5.023691853,10.83086834,2.524302645,0,7.625157551,3.837484001,4.832849119,2.440541185,-2.05152259,6.95908537,11.04543451,-5.167742641,14.57695611,-3.315186078,-3.582402546,-5.414007787,5.555555042,5.555552169,1.586504312,0.51016218,6.642369772,4.060021684,-0.243656136,-0.699967488,-3.980686821,-15.09582748,14.98241435,7.845832317,8.836211629,14.37737758,-2.299876566,2.481751426,-0.783479606,-1.626806272,-0.922151022,4.954397666,2.119065316,1.180406956,4.052412542,2.290453889,2.225480232,3.510296675,3.99567877,4.883763946,4.820343516,3.967792633,5.871726319,5.384842189,5.398146189,5.565791042
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251043122,7.996904855,8.120261844,5.652373942,-2.753590578,-7.633733631,4.572298369,4.455676031,3.444243766,6.148879817,7.189329965,6.289288549,4.187834924,4.967916824,5.43509257,1.725667908,-0.690733346,7.513590658,0.839959472,7.242786605,2.687379919,0.984414064,3.020173993,3.282683075,3.902975042
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.40000037,-16.69999877,1.6999958,5.300000768,3.699999673,8.300001012,10.20000105,10.79999992,10.99999711,10.30000171,6.699997057,7.000001895,7.800001344,7.899997831,3.800000992,6.500000353,7.399999383,7.499999169,7.40000057,6.69925066,6,6.900001455,7.100000708
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.04036341,10.96709551,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.53032191,4.71369696,2.446625899,7.457469703,5.097399141,4.024147169,4.355227054,7.881990401,6.210117628,6.632195507,6.65903381,7.248848888,8.753446838,6.584499818,3.786070955,6.17118341,4.761130111,3.785415607,6.600789327,6.450876536,0.111812261,-0.952120521,-2.917306201,3.776752528,3.60479291,4.567256128,3.469426501,0.744864341,1.30196608,0.528209168,4.02103289,3.058239037,4.136650651,4.65925445,1.411383838,3.510901758,5.169301186,2.16853027,-0.061846696,3.74558542,0.726315764,0.259203546,1.577788337,6.312790585,4.342854912,5.356416778,5.665889668,4.077376986,-1.889835106,6.026440498,4.48524266,2.865253449,2.858141378,1.03412214,0.042132848,-0.437705449,1.72596343
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.203883836,-6.866693798,-1.182551506,64.06996447,35.87967022,41.67440394,5.179000199,10.00471343,-6.058326525,-1.167360954,11.83147299,4.964954576,-11.00132909,-26.04971323,20.88076021,0.824533627,-8
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,6.776122935,9.512072318,12.40550406,12.86115357,9.476280573,9.114713951,13.65732147,6.784229606,6.704004099,0.553117554,15.52464694,-0.747552366,-6.440047395,-2.93157516,-11.67107886,-1.314789742,15.73833738,4.976065618,-2.089465935,3.413722596,-3.161761841,1.647124601,-0.775708303,2.339065621,12.99076956,-1.34703419,4.431459328,2.711977526,1.464121513,2.545099424,5.942216533,3.090424152,6.490679949,4.246420204,4.400307037,2.312603629,3.433401611,2.722186138,7.987910963,4.500611828,5.552045491,6.096667155,3.536196576,2.517418073,5.252893996,-1.017739703,2.778685414,1.658705004,2.114586233,0.858804575,7.023459808,3.552335742
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.741265411,1.982402713,1.738391961,6.558463459,2.118660865,2.985637788,-1.881872049,0.38990681,-2.044091435,6.414939822,0.251985518,3.73804735,4.952526778,3.711873338,0.010215895,-0.131583413,2.718812655,3.881704581,3.369839694,3.601788655,3.418876649,2.108581656,-0.351420004,1.582168376,-0.812222114,-4.165775722,3.099519869,2.290612704,3.585657371,2.785145889,0.890322581,-3.120603658,2.072607261,3.71184687,3.37947375,2.7
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.119448133,3.32656803,5.358460246,7.699571982,-0.951864868,1.015275479,6.373308095,4.394454429,5.901894844,5.727151736,0.774042401,-1.60201983,3.769441112,2.272673967,7.262387886,2.434243419,6.400844304,6.047590456,-2.989623803,6.49589995,6.352410764,3.770242337,6.744200555,4.16241638,5.402332632,4.809914627,4.177739172,8.540880382,5.457039702,5.421384405,1.917864323,5.723232289,4.40176603,6.057471279,6.949287789,6.849919476,3.796142866,5.593578124,7.754556803,4.078056832,4.294888864,3.717310632,7.240391232,7.531629391,8.77028593,8.672000732,9.009099025,3.880675975,7.609012059,9.055342489,6.313794584,5.518076888,6.073081094,6.990614281,7.605595983,6.834688026,6.476724425
